node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
240410046,240400012,officer_of,Designated Representative,,,,
240410047,240400012,officer_of,Person of Significant Control,,01-MAR-2018,,
240410048,240400013,officer_of,Designated Representative,,,,
240410049,240400013,officer_of,Person of Significant Control,,01-MAR-2018,,
240410050,240400014,officer_of,Designated Representative,,,,
240410051,240400014,officer_of,Person of Significant Control,,01-MAR-2018,OCT-2019,
240410052,240400014,officer_of,Person of Significant Control,,01-MAR-2018,,
240410053,240400015,officer_of,Designated Representative,,,,
240410054,240400015,officer_of,Person of Significant Control,,01-MAR-2018,,
240410055,240400015,officer_of,Person of Significant Control,,01-MAR-2018,,
240410056,240400016,officer_of,Person of Significant Control,,01-MAR-2018,,
240410057,240400016,officer_of,Person of Significant Control,,01-MAR-2018,,
240410058,240400016,officer_of,Designated Representative,,,,
240410059,240400017,officer_of,Person of Significant Control,,01-MAR-2018,,
240410060,240400017,officer_of,Person of Significant Control,,01-MAR-2018,,
240410061,240400017,officer_of,Person of Significant Control,,01-MAR-2018,,
240410062,240400017,officer_of,Designated Representative,,,,
240410063,240400018,officer_of,Designated Representative,,,,
240410064,240400018,officer_of,Person of Significant Control,,01-MAR-2018,,
240410065,240400018,officer_of,Person of Significant Control,,01-MAR-2018,,
240410066,240400018,officer_of,Designated Representative,,,,
240410067,240400018,officer_of,Person of Significant Control,,01-MAR-2018,,
240410068,240400019,officer_of,Designated Representative,,,,
240410069,240400019,officer_of,Person of Significant Control,,01-MAR-2018,,
240410070,240400020,officer_of,Person of Significant Control,,01-MAR-2018,,
240410071,240400020,officer_of,Person of Significant Control,,01-MAR-2018,,
240410072,240400020,officer_of,Designated Representative,,,,
240410073,240400021,officer_of,Designated Representative,,,,
240410074,240400021,officer_of,Person of Significant Control,,01-MAR-2018,,
240410075,240400022,officer_of,Person of Significant Control,,,,
240410076,240400022,officer_of,Designated Representative,,,,
240410077,240400022,officer_of,Person of Significant Control,,,,
240410078,240400023,officer_of,Designated Representative,,,,
240410079,240400023,officer_of,Person of Significant Control,,,,
240410080,240400023,officer_of,Person of Significant Control,,,,
240410081,240400024,officer_of,Designated Representative,,,,
240410082,240400024,officer_of,Person of Significant Control,,01-MAR-2018,,
240410083,240400024,officer_of,Person of Significant Control,,01-MAR-2018,,
240410084,240400025,officer_of,Person of Significant Control,,01-MAR-2018,,
240410085,240400025,officer_of,Person of Significant Control,,01-MAR-2018,,
240410086,240400025,officer_of,Designated Representative,,,,
240410087,240400026,officer_of,Designated Representative,,,,
240410088,240400026,officer_of,Person of Significant Control,,01-MAR-2018,,
240410089,240400027,officer_of,Person of Significant Control,,01-MAR-2018,,
240410090,240400027,officer_of,Designated Representative,,,,
240410091,240400028,officer_of,Person of Significant Control,,01-MAR-2018,,
240410092,240400028,officer_of,Designated Representative,,,,
240410093,240400028,officer_of,Person of Significant Control,,01-MAR-2018,,
240410094,240400028,officer_of,Person of Significant Control,,01-MAR-2018,,
240410095,240400029,officer_of,Person of Significant Control,,01-MAR-2018,,
240410096,240400029,officer_of,Designated Representative,,,,
240410097,240400029,officer_of,Person of Significant Control,,01-MAR-2018,,
240410098,240400030,officer_of,Person of Significant Control,,01-MAR-2018,,
240410099,240400030,officer_of,Person of Significant Control,,01-MAR-2018,13-MAR-2018,
240410100,240400030,officer_of,Designated Representative,,,,
240410101,240400030,officer_of,Person of Significant Control,,01-MAR-2018,13-MAR-2018,
240410102,240400030,officer_of,Person of Significant Control,,01-MAR-2018,,
240410103,240400030,officer_of,Person of Significant Control,,01-MAR-2018,,
240410104,240400031,officer_of,Person of Significant Control,,01-MAR-2018,,
240410105,240400031,officer_of,Designated Representative,,,,
240410106,240400031,officer_of,Person of Significant Control,,01-MAR-2018,,
240410107,240400032,officer_of,Person of Significant Control,,01-MAR-2018,,
240410108,240400032,officer_of,Person of Significant Control,,01-MAR-2018,,
240410109,240400032,officer_of,Designated Representative,,,,
240410110,240400032,officer_of,Person of Significant Control,,01-MAR-2018,,
240410111,240400032,officer_of,Person of Significant Control,,01-MAR-2018,,
240410112,240400032,officer_of,Person of Significant Control,,01-MAR-2018,,
240410113,240400032,officer_of,Person of Significant Control,,01-MAR-2018,,
240410114,240400033,officer_of,Person of Significant Control,,01-MAR-2018,,
240410115,240400033,officer_of,Designated Representative,,,,
240410116,240400033,officer_of,Person of Significant Control,,01-MAR-2018,,
240410117,240400034,officer_of,Person of Significant Control,,16-MAY-2018,24-AUG-2018,
240410118,240400034,officer_of,Designated Representative,,,,
240410119,240400034,officer_of,Person of Significant Control,,24-AUG-2018,,
240410120,240400035,officer_of,Person of Significant Control,,03-AUG-2018,,
